법률규정	항목	내용
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제96조(특허권의 효력이 미치지 아니하는 범위) ②	둘 이상의 의약[사람의 질병의 진단ㆍ경감ㆍ치료ㆍ처치(處置) 또는 예방을 위하여 사용되는 물건을 말한다. 이하 같다]이 혼합되어 제조되는 의약의 발명 또는 둘 이상의 의약을 혼합하여 의약을 제조하는 방법의 발명에 관한 특 허권의 효력은 「약사법」에 따른 조제행위와 그 조제에 의한 의약에는 미치지 아니한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제97조(특허발명의 보호범위)	특허발명의 보호범위는 청구범위에 적혀 있는 사항에 의하여 정하여진다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제98조(타인의 특허발명 등과의 관계)	특허권자ㆍ전용실시권자 또는 통상실시권자는 특허발명이 그 특허발명의 특허 출원일 전에 출원된 타인의 특허발명ㆍ등록실용신안 또는 등록디자인이나 그 디자인과 유사한 디자인을 이용하거나 특허권이 그 특허발명의 특허출원일 전에 출원된 타인의 디자인권 또는 상표권과 저촉되는 경우에는 그 특허권자ㆍ 실용신안권자ㆍ디자인권자 또는 상표권자의 허락을 받지 아니하고는 자기의 특허발명을 업으로서 실시할 수 없다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ①	특허권은 이전할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ②	특허권이 공유인 경우에는 각 공유자는 다른 공유자 모두의 동의를 받아야만 그 지분을 양도하거나 그 지분을 목적으로 하는 질권을 설정할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ③	특허권이 공유인 경우에는 각 공유자는 계약으로 특별히 약정한 경우를 제외하고는 다른 공유자의 동의를 받지 아니하고 그 특허발명을 자신이 실시할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ④	특허권이 공유인 경우에는 각 공유자는 다른 공유자 모두의 동의를 받아야만 그 특허권에 대하여 전용실시권을 설정하거나 통상실시권을 허락할 수 있다. [전문개정 2014. 6. 11.]  제99조의2(특허권의 이전청구)
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ①	특허가 제133조제1항제2호 본문에 해당하는 경우에 특허를 받을 수 있는 권리를 가 진 자는 법원에 해당 특허권의 이전(특허를 받을 수 있는 권리가 공유인 경우에는 그 지분의 이전을 말한다)을 청구 할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ②	"제1항의 청구에 기초하여 특허권이 이전등록된 경우에는 다음 각 호의 권리는 그 특허권이 설정등록된 날부터 이전등록을 받은 자에게 있는 것으로 본다.
1. 해당 특허권 특허법
2. 제65조제2항에 따른 보상금 지급 청구권
3. 제207조제4항에 따른 보상금 지급 청구권"
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제99조(특허권의 이전 및 공유 등) ③	제1항의 청구에 따라 공유인 특허권의 지분을 이전하는 경우에는 제99조제2항에도 불구하고 다른 공유자의 동 의를 받지 아니하더라도 그 지분을 이전할 수 있다. [본조신설 2016. 2. 29.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제100조(전용실시권) ①	특허권자는 그 특허권에 대하여 타인에게 전용실시권을 설정할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제100조(전용실시권) ②	전용실시권을 설정받은 전용실시권자는 그 설정행위로 정한 범위에서 그 특허발명을 업으로서 실시할 권리를 독점한다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제100조(전용실시권) ③	"전용실시권자는 다음 각 호의 경우를 제외하고는 특허권자의 동의를 받아야만 전용실시권을 이전할 수 있다.
1. 전용실시권을 실시사업(實施事業)과 함께 이전하는 경우
2. 상속이나 그 밖의 일반승계의 경우"
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제100조(전용실시권) ④	전용실시권자는 특허권자의 동의를 받아야만 그 전용실시권을 목적으로 하는 질권을 설정하거나 통상실시권을 허락할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제100조(전용실시권) ⑤	전용실시권에 관하여는 제99조제2항부터 제4항까지의 규정을 준용한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제101조(특허권 및 전용실시권의 등록의 효력) ①	"다음 각 호의 어느 하나에 해당하는 사항은 등록하여야만 효력이 발 생한다.
1. 특허권의 이전(상속이나 그 밖의 일반승계에 의한 경우는 제외한다), 포기에 의한 소멸 또는 처분의 제한
2. 전용실시권의 설정ㆍ이전(상속이나 그 밖의 일반승계에 의한 경우는 제외한다)ㆍ변경ㆍ소멸(혼동에 의한 경우는 제외한다) 또는 처분의 제한
3. 특허권 또는 전용실시권을 목적으로 하는 질권의 설정ㆍ이전(상속이나 그 밖의 일반승계에 의한 경우는 제외한 다)ㆍ변경ㆍ소멸(혼동에 의한 경우는 제외한다) 또는 처분의 제한"
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제101조(특허권 및 전용실시권의 등록의 효력) ②	제1항 각 호에 따른 특허권ㆍ전용실시권 및 질권의 상속이나 그 밖의 일반승계의 경우에는 지체 없이 그 취지를 특허청장에게 신고하여야 한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ①	특허권자는 그 특허권에 대하여 타인에게 통상실시권을 허락할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ②	"통상실시권자는 이 법에 따라 또는 설정행위로 정한 범위에서 특허발명을 업으로서 실시할 수 있는 권리를 가진
다."
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ③	제107조에 따른 통상실시권은 실시사업과 함께 이전하는 경우에만 이전할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ④	제138조, 「실용신안법」 제32조 또는 「디자인보호법」 제123조에 따른 통상실시권은 그 통상실시권자의 해당 특 허권ㆍ실용신안권 또는 디자인권과 함께 이전되고, 해당 특허권ㆍ실용신안권 또는 디자인권이 소멸되면 함께 소멸 된다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ⑤	제3항 및 제4항에 따른 통상실시권 외의 통상실시권은 실시사업과 함께 이전하는 경우 또는 상속이나 그 밖의 일반승계의 경우를 제외하고는 특허권자(전용실시권에 관한 통상실시권의 경우에는 특허권자 및 전용실시권자)의 동의를 받아야만 이전할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ⑥	제3항 및 제4항에 따른 통상실시권 외의 통상실시권은 특허권자(전용실시권에 관한 통상실시권의 경우에는 특 허권자 및 전용실시권자)의 동의를 받아야만 그 통상실시권을 목적으로 하는 질권을 설정할 수 있다.
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제102조(통상실시권) ⑦	통상실시권에 관하여는 제99조제2항 및 제3항을 준용한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제103조(선사용에 의한 통상실시권) ①	"다음 각 호의 어느 하나에 해당하는 자가 제99조의2제2항에 따른 특허권의 이전등록이 있기 전에 해당 특허가 제133조제1항제2호 본문에 해당하는 것 을 알지 못하고 국내에서 해당 발명의 실시사업을 하거나 이를 준비하고 있는 경우에는 그 실시하거나 준비를 하고 있는 발명 및 사업목적의 범위에서 그 특허권에 대하여 통상실시권을 가진다.
1. 이전등록된 특허의 원(原)특허권자
2. 이전등록된 특허권에 대하여 이전등록 당시에 이미 전용실시권이나 통상실시권 또는 그 전용실시권에 대한 통상 실시권을 취득하고 등록을 받은 자. 다만, 제118조제2항에 따른 통상실시권을 취득한 자는 등록을 필요로 하지 아니한다."
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제103조(선사용에 의한 통상실시권) ②	제1항에 따라 통상실시권을 가진 자는 이전등록된 특허권자에게 상당한 대가를 지급하여야 한다. [본조신설 2016. 2. 29.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제104조(무효심판청구 등록 전의 실시에 의한 통상실시권) ①	"다음 각 호의 어느 하나에 해당하는 자가 특허 또는 실용 신안등록에 대한 무효심판청구의 등록 전에 자기의 특허발명 또는 등록실용신안이 무효사유에 해당하는 것을 알지 못하고 국내에서 그 발명 또는 고안의 실시사업을 하거나 이를 준비하고 있는 경우에는 그 실시하거나 준비하고 있 는 발명 또는 고안 및 사업목적의 범위에서 그 특허권에 대하여 통상실시권을 가지거나 특허나 실용신안등록이 무 효로 된 당시에 존재하는 특허권의 전용실시권에 대하여 통상실시권을 가진다. <개정 2016. 2. 29.>
1. 동일한 발명에 대한 둘 이상의 특허 중 그 하나의 특허를 무효로 한 경우 그 무효로 된 특허의 원특허권자
2. 특허발명과 등록실용신안이 동일하여 그 실용신안등록을 무효로 한 경우 그 무효로 된 실용신안등록의 원(原)실 용신안권자
3. 특허를 무효로 하고 동일한 발명에 관하여 정당한 권리자에게 특허를 한 경우 그 무효로 된 특허의 원특허권자
4. 실용신안등록을 무효로 하고 그 고안과 동일한 발명에 관하여 정당한 권리자에게 특허를 한 경우 그 무효로 된 실용신안의 원실용신안권자
5. 제1호부터 제4호까지의 경우에 있어서 그 무효로 된 특허권 또는 실용신안권에 대하여 무효심판청구 등록 당시 에 이미 전용실시권이나 통상실시권 또는 그 전용실시권에 대한 통상실시권을 취득하고 등록을 받은 자. 다만, 제 118조제2항에 따른 통상실시권을 취득한 자는 등록을 필요로 하지 아니한다."
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제104조(무효심판청구 등록 전의 실시에 의한 통상실시권) ②	제1항에 따라 통상실시권을 가진 자는 특허권자 또는 전용실시권자에게 상당한 대가를 지급하여야 한다. [전문개정 2014. 6. 11.]
특허법(법률)(제20322호)(20240821)	제5장 특허권 <개정 제105조(디자인권의 존속기간 만료 후의 통상실시권) ①	특허출원일 전 또는 특허출원일과 같은 날에 출원되어 등록된 디자인권이 그 특허권과 저촉되는 경우 그 디자인권의 존속기간이 만료될 때에는 그 디자인권자는 그 디자인권의 범위에서 그 특허권에 대하여 통상실시권을 가지거나 그 디자인권의 존속기간 만료 당시 존재하는 그 특허권의 전 용실시권에 대하여 통상실시권을 가진다.
