법률규정	항목	내용
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제84조(명백한 잘못의 정정) ①	국제출원을 한 출원인은 조약규칙 91.1(a)에 따라 해당 국제출원의 출원서 또는 그 보정 서에 명백한 잘못이 있어 그 잘못을 정정하고자 하는 경우에는 특허청장에게 그 정정을 신청할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제84조(명백한 잘못의 정정) ②	"국제출원을 한 출원인은 다음 각 호의 어느 하나의 서류에 조약규칙 91.1(a)에 따른 명백한 잘못이 있어 그 잘못 을 정정하려는 경우에는 특허청장이 해당 국제출원에 관하여 조약 제15조에 따른 국제조사(이하 “국제조사”라 한다 ) 또는 조약 제33조에 따른 국제예비심사(이하 “국제예비심사”라 한다)업무를 수행하는 경우에 한정하여 특허청장 에게 그 정정을 신청할 수 있다.<개정 2014. 12. 30.>
1. 발명의 설명, 청구범위, 도면 또는 그 보정서
2. 조약규칙 91.1(b)(iii)에 따른 서류"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제84조(명백한 잘못의 정정) ③	국제출원을 한 출원인은 제1항 및 제2항에 따른 서류를 제외한 서류(해당 서류가 특허청장에게 제출된 경우에 한 한다)에 명백한 잘못이 있어 그 잘못을 정정하고자 하는 경우에는 특허청장에게 그 정정을 신청할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제84조(명백한 잘못의 정정) ④	특허청장은 국제출원의 출원서, 그 밖의 서류에 명백한 잘못이 있는 것을 발견한 경우에는 조약규칙 제91.1(h)에 따라 제1항부터 제3항까지의 규정에 따른 정정을 신청할 것을 출원인에게 명할 수 있다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제84조(명백한 잘못의 정정) ⑤	제1항부터 제3항까지의 규정에 따라 정정신청을 하고자 하는 자는 조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제2조(xi) ⑥	"대리인에 의하여 절차를 밟는 경우에는 제5항에 따른 정정신청서에 그 대리권을 증명하는 서류를 첨부하여야 한
다."
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제2조(xi) ⑦	"특허청장은 제1항부터 제3항까지의 규정에 따른 정정의 신청에 대하여 조약규칙 91.1(c)부터 (f)까지의 규정에 따 라 그 잘못의 정정을 인정할 수 있다. 다만, 그 정정신청이 조약규칙 91.1(g)에 해당하는 경우에는 그러하지 아니하
다."
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제2조(xi) ⑧	"제7항에 따른 정정의 인정은 다음 각 호의 어느 하나에 해당하는 때부터 그 효력이 발생한다.<개정 2008. 12. 31.,
2014. 12. 30.>
1. 국제출원의 출원시에 제출된 출원서, 발명의 설명, 청구범위 또는 도면에 명백한 잘못이 있는 경우에는 조약 제 11조에 따른 국제출원일(이하 “국제출원일”이라 한다)
2. 제1호에 따른 서류를 제외한 서류에 명백한 잘못이 있는 경우에는 해당 서류의 제출일"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제2조(xi) ⑨	특허청장은 제1항부터 제3항까지의 규정에 따라 신청한 정정을 인정하는 경우에는 그 취지를, 그 정정을 인정하 지 아니하는 경우에는 그 취지 및 이유를 출원인에게 통지하여야 한다. [전문개정 2007. 6. 29.]  제85조 삭제 <2013. 6. 28.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제86조(우편의 지연) ①	법령의 규정에 의하여 특허청장에게 제출하는 국제출원에 관한 서류로서 제출기간이 정하여져 있는 것을 등기우편에 의하여 제출하는 경우 우편의 지연으로 인하여 당해서류가 제출기간내에 도달되지 아니하는 때에는 출원인은 당해서류를 제출기간의 만료일 5일이전에 우편으로 발송하였다는 사실을 증명하는 증거를 특허청 장에게 제출할 수 있다. 다만, 당해서류를 항공우편으로 발송할 수 있고 또한 항공우편외의 방법으로는 도달에 통상 3일이상 소요되는 것이 명백한 경우 당해서류를 항공우편으로 발송하지 아니한 때에는 그러하지 아니하다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제86조(우편의 지연) ②	제1항의 규정에 의한 증거의 제출은 출원인이 서류의 도달지연을 알게 된 날 또는 상당한 주의를 하였다면 알 수 있었던 날부터 1월이내, 당해서류의 제출기간의 만료일부터 6월이내에 제출하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제86조(우편의 지연) ③	제1항의 규정에 의하여 제출된 증거에 의하여 당해서류가 제출기간내에 도달되지 아니한 원인이 우편의 지연으 로 인한 것이라고 인정되는 경우에는 당해서류는 제출기간내에 제출된 것으로 본다. 특허법 시행규칙 [전문개정 1999. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제87조(우편물의 망실) ①	출원인 또는 그 대리인은 그의 주소나 영업소가 속하는 지역 또는 체재지에서의 전쟁 ㆍ혁명ㆍ폭동ㆍ파업ㆍ천재지변 그 밖에 이와 유사한 사고로 인하여 조약규칙에 따른 절차를 그 절차에 대하여 정하 여진 기간 이내에 밟지 못하였다는 것을 증명하는 증거서류와 그 절차를 최대한 빨리 밟았다는 것을 증명하는 증거 서류를 제출할 수 있다. 다만, 조약규칙에서 그 절차에 대하여 정한 기간의 만료일부터 6개월이 지난 때에는 그러하 지 아니하다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제87조(우편물의 망실) ②	"제1항에 따라 증거서류를 제출하려는 자는 별지 제35호서식의 서류제출서에 다음 각 호의 서류를 첨부하여 특 허청장에게 제출해야 한다.<신설 2022. 4. 19.>
1. 증거서류 1통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제87조(우편물의 망실) ③	제1항 및 제2항에 따른 증거서류가 모두 제출된 경우에는 조약규칙에 따른 절차를 그 절차에 대하여 정하여진 기간 이내에 밟은 것으로 본다.<개정 2022. 4. 19.> [본조신설 2012. 6. 28.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제89조(조약규칙의 효력)	국제출원에 관하여 조약규칙에 이 규칙에서 규정한 것과 다른 규정이 있는 경우에는 그 규정 에 따른다. [전문개정 2003. 12. 31.]  제2관 국제출원절차 <신설 1999. 7. 1.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제90조(국제출원을 할 수 있는 자)	법 제192조제4호에서 “산업통상자원부령이 정하는 요건에 해당하는 자”란 같은 조 제1호부터 제3호까지에 해당하는 자가 아닌 자로서 1명이상의 대한민국 국민이나 국내에 주소 또는 영업소를 가진 외국인과 공동으로 국제출원하는 자를 말한다. <개정 2008. 9. 30., 2013. 3. 23.> [전문개정 1999. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제91조(국제출원의 사용어)	"법 제193조제1항에서 “산업통상자원부령이 정하는 언어”란 국어, 영어 또는 일본어를 말한
다. <개정 2011. 2. 25., 2013. 3. 23.> [전문개정 2008. 12. 31.]"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제92조(출원서 등의 제출) ①	국제출원을 하려는 자는 국제출원의 출원서에 발명의 설명, 청구범위, 도면 및 요약서 각 1통을 첨부하여 특허청장에게 제출하여야 한다. 다만, 국제출원의 출원서를 포함한 해당 서류를 서면으로 제출하는 경우에는 각 3통을 별개의 서류로 작성하여 제출하여야 한다. <개정 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제92조(출원서 등의 제출) ②	삭제<2014. 12. 30.> [전문개정 2003. 12. 31.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제93조(출원서 등의 서식) ①	국제출원의 출원서는 별지 제41호서식, 별지 제41호의2서식 또는 별지 제42호서식에 따라 작성하여야 한다. <개정 2001. 6. 30., 2006. 12. 29., 2008. 12. 31., 2014. 12. 30.> 특허법 시행규칙
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제93조(출원서 등의 서식) ②	국제출원의 발명의 설명은 별지 제43호서식, 청구범위는 별지 제44호서식, 요약서는 별지 제45호서식, 도면은 별 지 제46호서식에 따라 작성하여야 한다.<개정 2006. 12. 29., 2009. 6. 30., 2014. 12. 30.> [전문개정 1999. 7. 1.] [제목개정 2014. 12. 30.]  제93조의2(국가의 지정 등)
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제93조(출원서 등의 서식) ①	"제92조의 규정에 따라 국제출원의 출원서 등이 제출된 경우에는 다음 각호의 사항이 행 하여진 것으로 본다. <개정 2008. 12. 31.>
1. 국제출원일에 조약에 구속되는 모든 체약국의 지정
2. 지정된 체약국(이하 “지정국”이라 한다)중 조약 제43조 또는 제44조가 적용되는 각 지정국에서 얻을 수 있는 모 든 종류의 권리를 위한 것이라는 표시
3. 조약"
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제45조(1)	이 적용되는 각 지정국의 지역특허[조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제2조(iv)	의 규정에 따른 특허를 말한다] 및 국내특허[조약
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제45조(2) ②	제1항의 규정에 불구하고 조약규칙 4.9(b)의 규정에 따라 우선권 주장의 기초가 되는 자국내 선출원에 대하여 취 하되는 효과를 규정하고 있는 체약국에 대하여는 국제출원의 출원인은 당해 체약국의 지정을 제외할 수 있다. [본조신설 2003. 12. 31.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제94조(국제출원번호등의 통지)	특허청장은 국제출원으로 제출된 서류를 접수한 때에는 그 국제출원번호 및 그 국제출 원의 접수일을 출원인에게 통지하여야 한다. [전문개정 1999. 7. 1.]
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제95조(출원서 기재사항의 직권말소) ①	국제조사기관이 인정하지 아니하는 언어로 국제출원이 출원된 경우 출원인은 국제조사를 위하여 국제출원의 접수일부터 1월 이내에 조약규칙 12.3(a)의 규정에 따라 국제조사기관이 인정하는 언 어로 된 번역문을 특허청장에게 제출하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제95조(출원서 기재사항의 직권말소) ②	특허청장은 출원인이 제1항의 규정에 따른 기간내에 번역문을 제출하지 아니한 경우에는 보정을 명한 날부터 1월 이내에 그 번역문을 제출하도록 출원인에게 보정을 명하여야 한다.
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제95조(출원서 기재사항의 직권말소) ③	출원인이 제2항에 따른 기간 이내에 번역문을 제출하지 아니하거나 징수규칙 제10조제1항제4호가목에 따른 가 산료를 납부하지 아니한 경우에는 조약규칙 12.3(d)에 따라 그 출원은 취하된 것으로 본다. 이 경우 특허청장은 그 취지를 출원인에게 통지하여야 한다.<개정 2005. 2. 11., 2005. 7. 1., 2014. 12. 30.>
특허법 시행규칙(산업통상자원부령)(제00579호)(20241101)	제6장 특허협력 제95조(출원서 기재사항의 직권말소) ④	"제1항 또는 제2항에 따라 번역문을 제출하려는 자는 별지 제35호서식의 서류제출서에 다음 각 호의 서류를 첨부 하여 특허청장에게 제출하여야 한다.<개정 2006. 12. 29., 2009. 6. 30.>
1. 국제조사용 번역문 2통
2. 대리인에 의하여 절차를 밟는 경우에는 그 대리권을 증명하는 서류 1통 [본조신설 2003. 12. 31.]  제96조 삭제 <2008. 12. 31.>"
